run_name,domain,agent_llm,user_llm,task_id,trial,reward,reward_basis,termination_reason,duration_sec,num_turns,num_messages,agent_cost,user_cost,nl_assertions_passed,nl_assertions_total,nl_assertions_text,reward_DB,reward_ENV_ASSERTION,reward_NL_ASSERTION,reward_ACTION,reward_COMMUNICATE,agent_prompt_tokens,agent_completion_tokens,user_prompt_tokens,user_completion_tokens,total_prompt_tokens,total_completion_tokens,total_tokens
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,9,0,1.0,DB|NL_ASSERTION,user_stop,65.2,16,32,0.0,0.014046000000000001,0,0,,1.0,N/A,1.0,N/A,N/A,123791,10083,8699,181,132490,10264,142754
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,11,0,1.0,DB|NL_ASSERTION,user_stop,49.4,14,28,,,0,0,,1.0,N/A,1.0,N/A,N/A,90130,7490,7737,81,97867,7571,105438
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,13,0,1.0,DB|NL_ASSERTION,user_stop,37.8,13,26,0.0,0.018018,0,0,,1.0,N/A,1.0,N/A,N/A,79205,5540,14721,132,93926,5672,99598
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,12,0,1.0,DB|NL_ASSERTION,user_stop,65.2,13,26,,,0,0,,1.0,N/A,1.0,N/A,N/A,78191,10144,13106,145,91297,10289,101586
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,10,0,0.0,DB|NL_ASSERTION,user_stop,93.1,19,38,,,0,0,,0.0,N/A,1.0,N/A,N/A,134686,14979,21819,81,156505,15060,171565
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,14,0,0.0,DB|NL_ASSERTION,user_stop,42.2,13,26,,,0,0,,0.0,N/A,1.0,N/A,N/A,76671,5521,14827,238,91498,5759,97257
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,16,0,1.0,DB|NL_ASSERTION,user_stop,47.7,12,24,0.0,0.015026,1,1,"[PASS] Agent should tell the user the total refund amount is $8,276.23.",1.0,N/A,1.0,N/A,N/A,83780,7510,7085,107,90865,7617,98482
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,17,0,0.0,DB|NL_ASSERTION,user_stop,44.0,14,28,,,0,0,,0.0,N/A,1.0,N/A,N/A,87028,6328,9649,108,96677,6436,103113
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,18,0,1.0,DB|NL_ASSERTION,user_stop,43.1,13,26,0.0,0.027804,0,0,,1.0,N/A,1.0,N/A,N/A,81762,6047,18242,139,100004,6186,106190
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,15,0,0.0,DB|NL_ASSERTION,user_stop,74.9,16,32,,,0,0,,0.0,N/A,1.0,N/A,N/A,126098,11511,10656,232,136754,11743,148497
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,19,0,1.0,DB|NL_ASSERTION,user_stop,39.3,12,24,0.0,0.015888,2,2,[PASS] Agent should tell the user that returning the water bottle gives a refund of $54.04. || [PASS] Agent should tell the user that exchanging the pet bed and office chair saves $41.64 total.,1.0,N/A,1.0,N/A,N/A,83747,5641,10004,133,93751,5774,99525
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,22,0,1.0,DB|NL_ASSERTION,user_stop,54.8,17,34,0.0,0.023958,0,0,,1.0,N/A,1.0,N/A,N/A,108405,8108,24679,137,133084,8245,141329
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,20,0,1.0,DB|NL_ASSERTION,user_stop,87.1,17,34,0.0,0.012977999999999998,0,0,,1.0,N/A,1.0,N/A,N/A,176410,14079,7869,87,184279,14166,198445
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,21,0,0.0,DB|NL_ASSERTION,user_stop,78.3,18,36,,,0,1,[FAIL] Agent should tell the user their gift card balance is $44.08.,0.0,N/A,0.0,N/A,N/A,134070,11744,10842,202,144912,11946,156858
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,24,0,1.0,DB|NL_ASSERTION,user_stop,52.7,12,24,,,1,1,[PASS] Agent should tell the user the materials of the two t-shirts are polyester and cotton.,1.0,N/A,1.0,N/A,N/A,71013,7883,11582,186,82595,8069,90664
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,25,0,0.0,DB|NL_ASSERTION,user_stop,45.3,12,24,,,0,0,,0.0,N/A,1.0,N/A,N/A,75321,6449,7341,140,82662,6589,89251
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,4,0,0.0,DB|NL_ASSERTION,user_stop,462.2,68,136,,,1,1,[PASS] Agent should tell the user that there are 10 t-shirt options available.,0.0,N/A,1.0,N/A,N/A,736568,62217,1694992,2170,2431560,64387,2495947
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,23,0,0.0,DB|NL_ASSERTION,user_stop,125.7,29,58,,,0,0,,0.0,N/A,1.0,N/A,N/A,291029,19198,34479,316,325508,19514,345022
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,27,0,0.0,DB|NL_ASSERTION,user_stop,70.2,15,30,,,0,0,,0.0,N/A,1.0,N/A,N/A,121456,10778,7612,141,129068,10919,139987
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,28,0,1.0,DB|NL_ASSERTION,user_stop,85.8,23,46,,,1,1,[PASS] Agent should tell the user the total refund amount is $918.43.,1.0,N/A,1.0,N/A,N/A,173495,12048,40697,138,214192,12186,226378
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,29,0,0.0,DB|NL_ASSERTION,user_stop,92.2,20,40,0.0,0.028467999999999993,1,1,"[PASS] Agent should tell the user the prices of the available bamboo skateboard options: $180.10, $189.57, and $208.60.",0.0,N/A,1.0,N/A,N/A,177960,14021,23754,284,201714,14305,216019
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,26,0,1.0,DB|NL_ASSERTION,user_stop,154.3,28,56,,,0,0,,1.0,N/A,1.0,N/A,N/A,227932,20856,163841,1229,391773,22085,413858
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,30,0,1.0,DB|NL_ASSERTION,user_stop,93.5,25,50,,,0,0,,1.0,N/A,1.0,N/A,N/A,199261,12378,41281,338,240542,12716,253258
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,33,0,1.0,DB,user_stop,39.5,10,20,0.0,0.019684,0,0,,1.0,N/A,N/A,N/A,N/A,54375,5184,16234,322,70609,5506,76115
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,31,0,0.0,DB|NL_ASSERTION,user_stop,82.7,18,36,,,0,0,,0.0,N/A,1.0,N/A,N/A,128655,12044,35733,262,164388,12306,176694
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,32,0,1.0,DB|NL_ASSERTION,user_stop,86.7,23,46,,,0,0,,1.0,N/A,1.0,N/A,N/A,166819,12840,45261,227,212080,13067,225147
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,35,0,0.0,DB|NL_ASSERTION,user_stop,53.2,11,22,,,0,0,,0.0,N/A,1.0,N/A,N/A,58607,8193,5691,130,64298,8323,72621
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,34,0,1.0,DB,user_stop,107.7,16,32,,,0,0,,1.0,N/A,N/A,N/A,N/A,136252,16324,17350,452,153602,16776,170378
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,39,0,0.0,DB|NL_ASSERTION,user_stop,55.1,12,24,0.0,0.019164,1,1,[PASS] Agent should tell the user the cheapest t-shirt costs $46.66.,0.0,N/A,1.0,N/A,N/A,76169,7252,13838,448,90007,7700,97707
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,38,0,1.0,DB|NL_ASSERTION,user_stop,72.1,17,34,0.0,0.030933999999999996,2,2,[PASS] Agent should tell the user the most expensive item in the order is the camera. || [PASS] Agent should tell the user the camera costs $481.50.,1.0,N/A,1.0,N/A,N/A,141321,10872,29351,129,170672,11001,181673
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,40,0,1.0,DB|NL_ASSERTION,user_stop,46.5,10,20,0.0,0.017606,2,2,[PASS] Agent should tell the user their gift card balance is $60. || [PASS] Agent should tell the user their recent order was paid with a Mastercard.,1.0,N/A,1.0,N/A,N/A,56677,5954,10007,347,66684,6301,72985
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,43,0,1.0,DB|NL_ASSERTION,user_stop,36.3,10,20,0.0,0.013942,3,3,"[PASS] Agent should tell the user the tracking number is 840887978435. || [PASS] Agent should tell the user the order was shipped to 943 Maple Drive, Suite 356, Chicago, IL 60621. || [PASS] Agent should tell the user the tablet storage is 64GB.",1.0,N/A,1.0,N/A,N/A,59139,4748,9195,332,68334,5080,73414
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,36,0,0.0,DB|NL_ASSERTION,user_stop,158.5,25,50,0.0,0.039696,2,2,[PASS] Agent should tell the user the most expensive item in the order is the camera. || [PASS] Agent should tell the user the camera costs $481.50.,0.0,N/A,1.0,N/A,N/A,256032,25669,45672,168,301704,25837,327541
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,37,0,0.0,DB|NL_ASSERTION,user_stop,173.0,25,50,,,2,2,[PASS] Agent should tell the user the most expensive item in the order is the camera. || [PASS] Agent should tell the user the camera costs $481.50.,0.0,N/A,1.0,N/A,N/A,329926,28120,24224,147,354150,28267,382417
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,41,0,0.0,DB|NL_ASSERTION,user_stop,97.3,18,36,,,0,0,,0.0,N/A,1.0,N/A,N/A,143734,14250,20421,338,164155,14588,178743
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,42,0,1.0,DB|NL_ASSERTION,user_stop,100.7,21,42,0.0,0.023548,0,0,,1.0,N/A,1.0,N/A,N/A,171518,15557,19658,237,191176,15794,206970
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,46,0,1.0,DB|NL_ASSERTION,user_stop,63.8,13,26,,,2,2,"[PASS] Agent should tell the user the total refund amount is $1,126.04. || [PASS] Agent should tell the user the total paid for remaining items is $1,497.65.",1.0,N/A,1.0,N/A,N/A,80622,9120,15987,164,96609,9284,105893
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,47,0,1.0,DB|NL_ASSERTION,user_stop,61.1,14,28,,,2,2,"[PASS] Agent should tell the user the total refund amount is $1,095.55. || [PASS] Agent should tell the user the total paid for remaining items is $1,528.14.",1.0,N/A,1.0,N/A,N/A,86648,8793,18541,215,105189,9008,114197
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,44,0,1.0,DB|NL_ASSERTION,user_stop,89.2,19,38,,,1,1,[PASS] Agent should tell the user they will get back $17.99.,1.0,N/A,1.0,N/A,N/A,145639,13756,11569,154,157208,13910,171118
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,45,0,1.0,DB|NL_ASSERTION,user_stop,87.5,16,32,,,1,1,[PASS] Agent should tell the user the price difference is $9.89.,1.0,N/A,1.0,N/A,N/A,119025,12873,22874,232,141899,13105,155004
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,48,0,1.0,DB|NL_ASSERTION,user_stop,63.8,16,32,,,0,0,,1.0,N/A,1.0,N/A,N/A,105416,8680,38789,356,144205,9036,153241
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,51,0,1.0,DB|NL_ASSERTION,user_stop,20.6,8,16,0.0,0.008608,0,0,,1.0,N/A,1.0,N/A,N/A,40776,2551,3660,161,44436,2712,47148
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,53,0,1.0,DB|NL_ASSERTION,user_stop,24.9,11,22,0.0,0.010037999999999998,0,0,,1.0,N/A,1.0,N/A,N/A,63517,3424,5563,152,69080,3576,72656
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,54,0,0.0,DB|NL_ASSERTION,user_stop,37.6,9,18,,,0,1,"[FAIL] Agent should tell the user the total refund amount is $3,646.68.",0.0,N/A,0.0,N/A,N/A,42700,5535,7628,76,50328,5611,55939
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,49,0,1.0,DB|NL_ASSERTION,user_stop,70.4,15,30,0.0,0.008652,0,0,,1.0,N/A,1.0,N/A,N/A,125169,11303,5078,124,130247,11427,141674
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,50,0,1.0,DB|NL_ASSERTION,user_stop,65.7,14,28,,,0,0,,1.0,N/A,1.0,N/A,N/A,84730,9774,11710,224,96440,9998,106438
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,52,0,1.0,DB|NL_ASSERTION,user_stop,87.8,18,36,,,0,0,,1.0,N/A,1.0,N/A,N/A,152360,12927,9159,222,161519,13149,174668
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,57,0,0.0,DB|NL_ASSERTION,user_stop,49.8,11,22,,,0,0,,0.0,N/A,1.0,N/A,N/A,62135,7239,11311,113,73446,7352,80798
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,55,0,1.0,DB|NL_ASSERTION,user_stop,95.5,23,46,0.0,0.04363600000000001,0,0,,1.0,N/A,1.0,N/A,N/A,193161,11714,37030,829,230191,12543,242734
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,56,0,1.0,DB|NL_ASSERTION,user_stop,85.9,17,34,,,0,0,,1.0,N/A,1.0,N/A,N/A,129574,12830,14153,152,143727,12982,156709
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,59,0,0.0,DB|NL_ASSERTION,user_stop,67.1,10,20,,,1,2,[FAIL] Agent should tell the user the refund for the cancelled desk lamp order is $164.28. || [PASS] Agent should tell the user the total price of order #W2702727 is $625.60.,0.0,N/A,0.0,N/A,N/A,56492,8454,17877,314,74369,8768,83137
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,58,0,1.0,DB|NL_ASSERTION,user_stop,96.6,18,36,,,0,0,,1.0,N/A,1.0,N/A,N/A,158092,14439,17888,231,175980,14670,190650
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,60,0,1.0,DB|NL_ASSERTION,user_stop,56.2,10,20,0.0,0.00638,1,1,[PASS] Agent should tell the user the price of the new earbuds is $242.92.,1.0,N/A,1.0,N/A,N/A,74780,8673,3602,137,78382,8810,87192
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,61,0,1.0,DB|NL_ASSERTION,user_stop,38.2,8,16,0.0,0.014268000000000001,0,0,,1.0,N/A,1.0,N/A,N/A,45398,5062,8934,150,54332,5212,59544
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,65,0,1.0,DB|NL_ASSERTION,user_stop,43.8,10,20,,,0,0,,1.0,N/A,1.0,N/A,N/A,52891,6169,10921,157,63812,6326,70138
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,66,0,1.0,DB|NL_ASSERTION,user_stop,52.4,14,28,,,0,0,,1.0,N/A,1.0,N/A,N/A,81750,7215,17239,142,98989,7357,106346
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,64,0,0.0,DB|NL_ASSERTION,user_stop,76.0,17,34,,,0,0,,0.0,N/A,1.0,N/A,N/A,118018,11671,18148,187,136166,11858,148024
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,62,0,1.0,DB|NL_ASSERTION,user_stop,105.2,22,44,,,2,2,[PASS] Agent should tell the user the Bluetooth speaker costs $302.67. || [PASS] Agent should tell the user the battery life is 20 hours.,1.0,N/A,1.0,N/A,N/A,159140,14796,72006,445,231146,15241,246387
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,63,0,0.0,DB|NL_ASSERTION,user_stop,103.3,19,38,,,2,3,"[PASS] Agent should tell the user the Bluetooth speaker costs $302.67. || [PASS] Agent should tell the user the battery life is 20 hours. || [FAIL] Agent should tell the user the new order total is $1,288.65.",0.0,N/A,0.0,N/A,N/A,147816,16045,25731,213,173547,16258,189805
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,69,0,0.0,DB|NL_ASSERTION,user_stop,47.2,13,26,0.0,0.024864,0,0,,0.0,N/A,1.0,N/A,N/A,73899,6407,16364,241,90263,6648,96911
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,67,0,1.0,DB|NL_ASSERTION,user_stop,69.5,14,28,,,1,1,[PASS] Agent should tell the user the order total is $829.43.,1.0,N/A,1.0,N/A,N/A,78961,10714,16706,170,95667,10884,106551
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,68,0,1.0,DB|NL_ASSERTION,user_stop,62.7,14,28,,,1,1,[PASS] Agent should tell the user the order total is $829.43.,1.0,N/A,1.0,N/A,N/A,82122,9593,11068,177,93190,9770,102960
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,73,0,1.0,DB|NL_ASSERTION,user_stop,20.9,8,16,0.0,0.006902,0,0,,1.0,N/A,1.0,N/A,N/A,41362,2699,3907,102,45269,2801,48070
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,75,0,1.0,DB|NL_ASSERTION,user_stop,32.6,11,22,0.0,0.010406,0,0,,1.0,N/A,1.0,N/A,N/A,68229,4353,6927,193,75156,4546,79702
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,72,0,0.0,DB|NL_ASSERTION,user_stop,66.1,13,26,0.0,0.015926,0,0,,0.0,N/A,1.0,N/A,N/A,95195,10181,11703,217,106898,10398,117296
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,74,0,0.0,DB|NL_ASSERTION,user_stop,61.7,15,30,0.0,0.02042,0,0,,0.0,N/A,1.0,N/A,N/A,110175,8965,11850,214,122025,9179,131204
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,70,0,1.0,DB|NL_ASSERTION,user_stop,108.2,20,40,,,1,1,[PASS] Agent should tell the user they need to pay $22.55 for the price difference.,1.0,N/A,1.0,N/A,N/A,154360,16890,26339,216,180699,17106,197805
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,71,0,0.0,DB|NL_ASSERTION,user_stop,103.4,18,36,,,0,0,,0.0,N/A,1.0,N/A,N/A,133365,15708,23506,331,156871,16039,172910
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,76,0,0.0,DB|NL_ASSERTION,user_stop,57.1,12,24,0.0,0.026242,0,1,"[FAIL] Agent should tell the user the total price of all grills is $1,939.05.",0.0,N/A,0.0,N/A,N/A,72308,8471,18637,301,90945,8772,99717
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,79,0,0.0,DB|NL_ASSERTION,user_stop,74.1,15,30,0.0,0.010776,0,0,,0.0,N/A,1.0,N/A,N/A,124333,11853,6864,183,131197,12036,143233
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,77,0,1.0,DB|NL_ASSERTION,user_stop,93.3,17,34,,,0,0,,1.0,N/A,1.0,N/A,N/A,117385,14766,14969,128,132354,14894,147248
20260406_182139_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_gpt-4.1,retail,Qwen3-30B-A3B-Thinking-2507,gpt-4.1,80,0,1.0,DB|NL_ASSERTION,user_stop,63.7,15,30,,,0,0,,1.0,N/A,1.0,N/A,N/A,102829,8254,25053,626,127882,8880,136762
